0.933554,1.977991,0.591529
0.474904,1.044654,0.719848
0.217144,1.111760,1.281977
0.156113,1.121799,1.460601
0.230338,1.135162,0.769901
0.609073,3.029793,1.958088
0.331577,1.308050,0.844972
0.246054,0.606161,0.723950
0.273042,0.615905,1.365535
0.664985,1.744845,1.598574
1.003417,2.850641,2.330687
0.162284,1.103500,0.924823
0.519745,1.000286,0.633609
0.442589,1.530071,1.395611
0.576427,1.743554,0.750719
0.377279,1.567134,1.642833
0.134884,0.613998,1.174127
0.318271,0.961719,1.203995
0.333084,0.939944,0.487419
0.152948,1.192078,0.600942
0.703418,2.394691,2.170811
0.271198,1.713517,0.827999
0.582346,1.600041,1.550029
5.788900,5.706310,9.378358
0.065708,0.665854,0.909256
0.179482,0.947572,0.659481
0.342517,1.311552,1.363893
0.192108,1.094556,0.495235
0.211570,1.200883,0.733929
0.048581,0.999616,0.810831
0.298135,2.049579,1.633990
0.105696,0.614964,0.752627
0.323362,0.950330,0.882642
0.074112,1.360280,0.883604
0.154679,1.081472,0.857763
0.627906,2.043563,2.428838
1.032132,3.432455,2.369175
0.933325,1.299165,1.478549
1.524440,3.256522,2.878424
0.209111,1.196417,0.749823
2.485615,4.003987,2.686115
0.097208,1.208092,0.771086
0.091772,0.598615,1.052811
1.040566,3.082367,2.467069
0.138213,0.623912,0.631742
0.480733,1.353877,1.424876
0.230875,2.093468,1.219784
0.175804,1.560056,1.115706
0.520125,1.770738,0.422769
0.154669,1.137967,0.691709
0.287132,1.710301,1.784206
0.166301,1.150298,0.431783
0.213265,1.064796,1.388723
0.384417,1.100005,1.029008
0.334630,1.543683,1.853099
1.833053,3.737766,2.320063
0.269692,1.305540,0.727431
2.888334,3.993094,5.517606
0.126511,1.041604,1.232246
0.288081,1.097940,0.626950
0.233341,0.585466,1.118573
0.550507,2.583107,0.282471
0.444564,1.578328,1.420256
0.225275,2.052516,1.224049
0.291980,1.390655,1.500333
0.360797,1.160789,0.995655
0.469548,1.245935,0.931421
0.251778,1.950270,1.191936
0.623652,2.860726,1.989518
0.181809,1.726991,1.068738
0.659753,1.972482,0.369725
0.107527,1.217778,1.053769
0.469588,1.170732,1.471796
0.197568,1.026935,0.499993
1.685961,1.071002,2.284473
0.172470,2.034926,1.413112
0.355301,1.356385,1.448951
0.409405,1.317635,1.012716
0.446661,1.232893,0.925675
0.415360,1.373600,1.243897
0.139434,1.654437,0.468767
0.343795,1.424410,1.672087
0.406380,1.741789,0.359667
0.287802,1.216885,1.234815
0.400905,2.219632,1.866451
0.287932,1.022471,0.789309
0.277042,1.259146,1.190414
0.262439,0.616046,0.674422
0.791192,2.205744,2.379519
0.292096,0.981714,0.863223
0.046998,1.004756,0.767188
0.688104,1.990674,0.316156
0.221252,2.038501,1.494209
0.066105,1.030679,0.766585
0.210362,1.784795,1.098222
0.060826,1.066336,0.781068
0.674168,2.451389,2.061729
0.254289,1.008494,0.883695
0.152184,0.966461,0.951404
0.126182,1.107554,0.458072
0.365547,2.018507,0.708627
0.280216,0.619729,1.391725
0.883354,1.377587,1.797470
2.055538,2.454862,1.952716
0.715273,1.667994,1.286348
0.162033,0.604969,0.684752
0.369414,1.557430,1.820602
0.262801,0.578377,1.273253
0.499215,1.769032,0.432718
0.040260,0.967928,0.767632
0.196555,0.980895,0.738470
0.175711,1.467086,1.530591
0.103735,0.578169,0.713711
0.289574,1.360285,0.586360
0.533256,3.588172,1.999454
1.542694,2.831890,1.938007
0.534677,1.785649,0.555376
0.785024,1.282470,1.377297
0.260560,0.921767,0.943342
0.846415,1.790805,0.670385
0.136722,1.208282,0.612540
0.162852,0.986584,0.902827
0.136179,1.332427,0.675424
0.581405,1.507565,1.154936
0.422748,1.036750,0.557234
1.423558,3.260154,3.231564
0.191277,1.313404,1.076724
0.350643,0.613041,0.638508
1.648775,4.107821,2.665058
2.289187,5.521723,2.834698
2.283791,5.398543,3.305987
0.488908,1.337939,1.648315
0.227575,1.923529,1.315141
0.380860,1.722485,1.111728
0.228705,0.978057,0.539136
